111 XGC	[0.668349,-0.006218,0.135919]
112 XGC	[0.630428,-0.009496,0.11867]
113 XGC	[0.908136,-0.020511,0.138724]
114 XGC	[0.899863,-0.018684,0.151072]
115 XGC	[0.892532,-0.017317,0.163392]
116 XGC	[0.869454,-0.004257,0.179454]
117 XGC	[0.733751,0.009006,0.154786]
118 XGC	[0.661276,0.002192,0.135716]
119 XGC	[0.583582,-0.006706,0.097821]
127 XGC	[0.912331,-0.021839,0.122587]
128 XGC	[0.894155,-0.018642,0.138743]
129 XGC	[0.883697,-0.017293,0.148214]
130 XGC	[0.802963,0.032999,0.165634]
131 XGC	[0.710422,0.033919,0.15049]
132 XGC	[0.604357,0.015226,0.121994]
133 XGC	[0.490992,0.00037,0.085604]
1205 XGC	[0.907062,-0.000679,0.095496]
1215 XGC	[0.891298,0.00154,0.121538]
1225 XGC	[0.866803,0.014699,0.141591]
1235 XGC	[0.844483,0.030058,0.153518]
1245 XGC	[0.723584,0.017406,0.135424]
1255 XGC	[0.661907,0.010934,0.117663]
1265 XGC	[0.558451,0.007037,0.090482]
120 XGC	[0.897244,-0.00652,0.129006]
121 XGC	[0.889993,-0.003894,0.137586]
122 XGC	[0.878437,0.002404,0.146249]
123 XGC	[0.864222,0.013235,0.151291]
124 XGC	[0.808084,0.014644,0.161898]
125 XGC	[0.677846,0.014728,0.141629]
126 XGC	[0.615998,0.006378,0.117059]
7548 XGC	[0.861867,0.000759,0.182522]
7549 XGC	[0.841189,0.020727,0.179848]
7550 XGC	[0.739966,0.024307,0.157565]
7551 XGC	[0.658633,0.020494,0.138159]
7552 XGC	[0.493175,0.014963,0.081282]
7553 XGC	[0.42888,0.009772,0.058769]
7554 XGC	[0.391561,0.00976,0.033948]
7555 XGC	[0.753902,0.011719,0.146478]
7556 XGC	[0.688616,0.011733,0.124825]
7557 XGC	[0.623291,0.005613,0.109064]
7558 XGC	[0.583528,0.012707,0.098237]
7559 XGC	[0.542069,0.016745,0.086553]
7560 XGC	[0.502338,0.009525,0.073567]
7561 XGC	[0.473638,0.001485,0.060737]
134 XGC	[0.882425,0.007287,0.125521]
135 XGC	[0.866424,0.018874,0.134315]
136 XGC	[0.8532,0.0249,0.148917]
137 XGC	[0.813208,0.057432,0.160834]
138 XGC	[0.713603,0.068887,0.151871]
139 XGC	[0.617909,0.041402,0.123032]
140 XGC	[0.494024,0.017249,0.08096]
2008 XGC	[0.844689,0.018448,0.106113]
2009 XGC	[0.825662,0.031183,0.11624]
2010 XGC	[0.826689,0.035903,0.177817]
2011 XGC	[0.772055,0.061557,0.131949]
2012 XGC	[0.765673,0.058406,0.155813]
2013 XGC	[0.795844,0.067408,0.173637]
2014 XGC	[0.634268,0.046081,0.134656]
1345 XGC	[0.88304,0.021495,0.094951]
1355 XGC	[0.86705,0.02855,0.111664]
1365 XGC	[0.841482,0.040323,0.138215]
1375 XGC	[0.805413,0.067386,0.152575]
1385 XGC	[0.694006,0.069362,0.136886]
1395 XGC	[0.54905,0.038628,0.099355]
1405 XGC	[0.464889,0.022578,0.075097]
141 XGC	[0.858991,0.009251,0.125582]
142 XGC	[0.842984,0.015932,0.135472]
143 XGC	[0.818232,0.028716,0.141225]
144 XGC	[0.747667,0.071445,0.151336]
145 XGC	[0.697159,0.054677,0.14074]
146 XGC	[0.60544,0.038202,0.116929]
147 XGC	[0.49604,0.005922,0.070464]
7408 XGC	[0.837019,0.005489,0.17403]
7409 XGC	[0.818213,0.023767,0.149124]
7410 XGC	[0.842108,0.063429,0.085632]
7411 XGC	[0.79565,0.044664,0.106065]
7412 XGC	[0.705453,0.060043,0.110576]
7413 XGC	[0.726934,0.072947,0.115681]
7414 XGC	[0.643848,0.068796,0.114231]
7562 XGC	[0.729181,0.014754,0.079378]
7563 XGC	[0.755324,0.02828,0.129992]
7564 XGC	[0.73239,0.048767,0.141254]
7565 XGC	[0.683479,0.064403,0.118181]
7566 XGC	[0.601617,0.076115,0.07612]
7567 XGC	[0.512669,0.054719,0.056083]
7568 XGC	[0.492792,0.035401,0.044819]
7569 XGC	[0.728074,0.051898,0.124454]
7570 XGC	[0.7165,0.057603,0.120078]
7571 XGC	[0.683737,0.050589,0.106979]
7572 XGC	[0.639779,0.052605,0.091551]
7573 XGC	[0.595426,0.053236,0.087682]
7574 XGC	[0.590719,0.037932,0.073979]
7575 XGC	[0.523325,0.024486,0.063193]
712 XGC	[0.878727,0.037054,0.067831]
713 XGC	[0.86351,0.044283,0.082735]
714 XGC	[0.831904,0.061988,0.108219]
715 XGC	[0.757972,0.081478,0.133118]
716 XGC	[0.709316,0.09646,0.143057]
717 XGC	[0.633347,0.110859,0.131431]
718 XGC	[0.580599,0.112355,0.119613]
2015 XGC	[0.890634,0.029937,0.054233]
2016 XGC	[0.847613,0.053065,0.096354]
2017 XGC	[0.822524,0.051936,0.097096]
2018 XGC	[0.744933,0.124381,0.157778]
2019 XGC	[0.679061,0.091521,0.135658]
2020 XGC	[0.596216,0.100509,0.119368]
2021 XGC	[0.530663,0.086239,0.089982]
148 XGC	[0.881522,0.029766,0.080972]
149 XGC	[0.868051,0.036365,0.093933]
150 XGC	[0.841149,0.050534,0.118281]
151 XGC	[0.767401,0.108181,0.14704]
152 XGC	[0.703514,0.100869,0.139981]
153 XGC	[0.63348,0.066593,0.115886]
154 XGC	[0.547429,0.05144,0.092907]
155 XGC	[0.885276,0.014413,0.05954]
156 XGC	[0.844758,0.031642,0.087132]
157 XGC	[0.78543,0.058095,0.112946]
158 XGC	[0.707862,0.105709,0.12459]
159 XGC	[0.641839,0.10901,0.110082]
160 XGC	[0.543647,0.076665,0.085273]
161 XGC	[0.41104,0.033702,0.054173]
1485 XGC	[0.833079,0.062389,0.107012]
1495 XGC	[0.783018,0.09309,0.144131]
1505 XGC	[0.723165,0.143123,0.162044]
Orange 021 XGC	[0.679492,0.159745,0.148598]
1525 XGC	[0.570456,0.119886,0.122082]
1535 XGC	[0.491606,0.07678,0.093245]
1545 XGC	[0.399526,0.050931,0.060004]
1555 XGC	[0.857282,0.059448,0.064573]
1565 XGC	[0.821241,0.084168,0.087941]
1575 XGC	[0.773969,0.116981,0.117208]
1585 XGC	[0.726671,0.139111,0.128161]
1595 XGC	[0.663558,0.117663,0.112263]
1605 XGC	[0.555695,0.074174,0.0809]
1615 XGC	[0.500618,0.069649,0.084595]
2022 XGC	[0.845267,0.073195,0.047831]
2023 XGC	[0.799973,0.097785,0.062763]
2024 XGC	[0.750466,0.123104,0.078518]
2025 XGC	[0.778882,0.114195,0.109297]
2026 XGC	[0.70322,0.147239,0.09405]
2027 XGC	[0.66506,0.167294,0.078231]
2028 XGC	[0.61696,0.185661,0.126663]
162 XGC	[0.86491,0.061537,0.04064]
163 XGC	[0.821375,0.088627,0.074302]
164 XGC	[0.769125,0.117826,0.100407]
165 XGC	[0.71723,0.142249,0.118707]
166 XGC	[0.647636,0.143316,0.126806]
167 XGC	[0.599562,0.107797,0.095447]
168 XGC	[0.430732,0.060782,0.05503]
7576 XGC	[0.720289,0.078157,0.091547]
7577 XGC	[0.712014,0.096013,0.108394]
7578 XGC	[0.677484,0.109418,0.102133]
7579 XGC	[0.638693,0.142672,0.113082]
7580 XGC	[0.591661,0.120617,0.082228]
7581 XGC	[0.471915,0.062585,0.047596]
7582 XGC	[0.424468,0.031657,0.035465]
1625 XGC	[0.823882,0.083079,0.049636]
1635 XGC	[0.784931,0.104655,0.067587]
1645 XGC	[0.727567,0.135048,0.09913]
1655 XGC	[0.679235,0.15781,0.124235]
1665 XGC	[0.623618,0.16352,0.118724]
1675 XGC	[0.544722,0.112882,0.086435]
1685 XGC	[0.461742,0.09247,0.066791]
169 XGC	[0.841905,0.0707,0.024392]
170 XGC	[0.766285,0.113805,0.056543]
171 XGC	[0.704649,0.147057,0.09545]
172 XGC	[0.669401,0.163769,0.113804]
173 XGC	[0.609048,0.154255,0.097795]
174 XGC	[0.498873,0.106103,0.061711]
175 XGC	[0.432509,0.059249,0.032953]
7583 XGC	[0.64493,0.097265,0.084406]
7584 XGC	[0.610358,0.102136,0.085397]
7585 XGC	[0.601988,0.090748,0.070008]
7586 XGC	[0.543525,0.084001,0.070211]
7587 XGC	[0.504627,0.079273,0.06438]
7588 XGC	[0.476755,0.052711,0.04474]
7589 XGC	[0.436014,0.023992,0.023579]
7590 XGC	[0.809357,0.030712,0.035082]
7591 XGC	[0.668807,0.067658,0.063553]
7592 XGC	[0.569975,0.109229,0.080908]
7593 XGC	[0.503796,0.110048,0.067463]
7594 XGC	[0.437871,0.085035,0.046118]
7595 XGC	[0.421337,0.058133,0.037986]
7596 XGC	[0.402245,0.036632,0.025945]
7597 XGC	[0.605607,0.161981,0.093258]
7598 XGC	[0.589371,0.132673,0.080314]
7599 XGC	[0.551395,0.139831,0.0768]
7600 XGC	[0.481971,0.089791,0.054805]
7601 XGC	[0.469272,0.074326,0.049861]
7602 XGC	[0.474134,0.050694,0.044334]
7603 XGC	[0.441495,0.039849,0.034045]
7604 XGC	[0.882582,0.021045,0.004736]
7605 XGC	[0.850617,0.040251,0.012685]
7606 XGC	[0.763633,0.073432,0.025597]
7607 XGC	[0.676388,0.093743,0.038272]
7608 XGC	[0.550268,0.11211,0.044932]
7609 XGC	[0.464041,0.087105,0.029703]
7610 XGC	[0.415895,0.062948,0.016714]
2337 XGC	[0.874827,0.052666,0.018557]
2338 XGC	[0.804112,0.059529,0.018526]
2339 XGC	[0.786909,0.099311,0.026787]
2340 XGC	[0.684177,0.116255,0.020188]
2341 XGC	[0.648637,0.081559,0.019424]
2342 XGC	[0.601989,0.120767,0.016059]
2343 XGC	[0.576784,0.108045,0.006246]
7611 XGC	[0.83116,0.036024,0.020035]
7612 XGC	[0.752646,0.048959,0.027315]
7613 XGC	[0.694774,0.053624,0.02811]
7614 XGC	[0.633062,0.038153,0.024555]
7615 XGC	[0.533046,0.033743,0.019304]
7616 XGC	[0.444398,0.036636,0.010217]
7617 XGC	[0.383796,0.035331,0.008881]
7520 XGC	[0.855585,0.040836,0.026138]
7521 XGC	[0.732254,0.03692,0.039069]
7522 XGC	[0.6156,0.083854,0.052144]
7523 XGC	[0.586645,0.088451,0.037998]
7524 XGC	[0.552994,0.093177,0.043221]
7525 XGC	[0.572613,0.046786,0.042976]
7526 XGC	[0.462522,0.088693,0.068992]
489 XGC	[0.865201,0.035213,0.027021]
488 XGC	[0.84161,0.04641,0.031269]
487 XGC	[0.803076,0.070362,0.048093]
486 XGC	[0.765037,0.089789,0.061152]
485 XGC	[0.582553,0.195994,0.100731]
484 XGC	[0.486504,0.134038,0.070635]
483 XGC	[0.387669,0.073854,0.041809]
2029 XGC	[0.755114,0.118148,0.041357]
2030 XGC	[0.709916,0.121474,0.046591]
2031 XGC	[0.669494,0.131778,0.0471]
2032 XGC	[0.625911,0.15026,0.055325]
2033 XGC	[0.580416,0.160778,0.063111]
2034 XGC	[0.627735,0.188698,0.076798]
2035 XGC	[0.570683,0.215571,0.094477]
2344 XGC	[0.749937,0.122083,0.057204]
2345 XGC	[0.730417,0.132544,0.060047]
2346 XGC	[0.68345,0.159739,0.054627]
2347 XGC	[0.586584,0.200229,0.118906]
2348 XGC	[0.653058,0.173864,0.070964]
2349 XGC	[0.576098,0.164664,0.113339]
2350 XGC	[0.511317,0.167686,0.082675]
176 XGC	[0.82239,0.078756,0.012399]
177 XGC	[0.754589,0.118018,0.035665]
178 XGC	[0.685738,0.15652,0.064041]
Warm Red XGC	[0.651665,0.173439,0.089271]
179 XGC	[0.612196,0.179996,0.093778]
180 XGC	[0.56484,0.155313,0.06995]
181 XGC	[0.434424,0.095479,0.037953]
1765 XGC	[0.802716,0.088593,0.009504]
1775 XGC	[0.776158,0.10392,0.0166]
1785 XGC	[0.658283,0.173053,0.050886]
1788 XGC	[0.619166,0.191064,0.081313]
1795 XGC	[0.578175,0.192823,0.080184]
1805 XGC	[0.508373,0.166101,0.062784]
1815 XGC	[0.408401,0.110022,0.04029]
1767 XGC	[0.822801,0.076771,0.003832]
1777 XGC	[0.69186,0.155264,0.029785]
1787 XGC	[0.641893,0.182152,0.061923]
Red 032 XGC	[0.631292,0.186293,0.074371]
1797 XGC	[0.576039,0.180834,0.063816]
1807 XGC	[0.497311,0.141576,0.045078]
1817 XGC	[0.380063,0.068255,0.017866]
7618 XGC	[0.647034,0.096053,0.06626]
7619 XGC	[0.584328,0.143558,0.074832]
7620 XGC	[0.536698,0.167468,0.074216]
7621 XGC	[0.494668,0.17098,0.066716]
7622 XGC	[0.449947,0.147269,0.052003]
7623 XGC	[0.42761,0.125685,0.048286]
7624 XGC	[0.415702,0.104589,0.041932]
7625 XGC	[0.646868,0.161244,0.084222]
7626 XGC	[0.581049,0.162413,0.073774]
7627 XGC	[0.503998,0.148361,0.053762]
7628 XGC	[0.472255,0.153977,0.059734]
7629 XGC	[0.404024,0.067496,0.017892]
7630 XGC	[0.387678,0.05652,0.014985]
7631 XGC	[0.360788,0.053409,0.012708]
7415 XGC	[0.840573,0.043089,0.023823]
7416 XGC	[0.686705,0.137902,0.075277]
7417 XGC	[0.64371,0.162593,0.087846]
7418 XGC	[0.636532,0.143457,0.030165]
7419 XGC	[0.575442,0.120429,0.012849]
7420 XGC	[0.477259,0.168739,0.025181]
7421 XGC	[0.369803,0.118634,0.009442]
182 XGC	[0.842498,0.064676,-0.006759]
183 XGC	[0.791529,0.096253,0.000549]
184 XGC	[0.667398,0.173389,0.026436]
185 XGC	[0.574524,0.222225,0.076042]
186 XGC	[0.553171,0.214355,0.063957]
187 XGC	[0.482212,0.181302,0.047082]
188 XGC	[0.406324,0.112962,0.01936]
196 XGC	[0.871858,0.043273,-0.004061]
197 XGC	[0.793758,0.096004,-0.003486]
198 XGC	[0.639729,0.192606,0.029711]
199 XGC	[0.577296,0.22542,0.061803]
200 XGC	[0.517853,0.20027,0.056244]
201 XGC	[0.470822,0.167154,0.036767]
202 XGC	[0.435071,0.13483,0.02771]
189 XGC	[0.799737,0.089967,-0.007009]
190 XGC	[0.711081,0.145868,0.001858]
191 XGC	[0.648312,0.184381,0.022322]
192 XGC	[0.573019,0.229894,0.049756]
193 XGC	[0.53343,0.210038,0.040986]
194 XGC	[0.469797,0.151695,0.015248]
195 XGC	[0.420925,0.095656,0.005134]
1895 XGC	[0.83663,0.067227,-0.01325]
1905 XGC	[0.79586,0.091714,-0.013613]
1915 XGC	[0.662945,0.176856,0.006654]
1925 XGC	[0.576445,0.233137,0.037037]
1935 XGC	[0.540604,0.212908,0.038715]
1945 XGC	[0.482093,0.184226,0.023676]
1955 XGC	[0.426876,0.155033,0.015763]
705 XGC	[0.914701,0.02655,-0.009482]
706 XGC	[0.887443,0.041176,-0.006649]
707 XGC	[0.835682,0.069878,-0.002009]
708 XGC	[0.779419,0.102795,0.007758]
709 XGC	[0.68392,0.161359,0.021992]
710 XGC	[0.626384,0.194657,0.04587]
711 XGC	[0.563041,0.192423,0.087522]
698 XGC	[0.908138,0.031726,-0.001042]
699 XGC	[0.86218,0.056207,-0.00308]
700 XGC	[0.808525,0.086929,0.002655]
701 XGC	[0.734234,0.131989,0.007569]
702 XGC	[0.632221,0.161208,0.018797]
703 XGC	[0.549756,0.16392,0.035423]
704 XGC	[0.479104,0.148145,0.048444]
203 XGC	[0.83744,0.066991,-0.022642]
204 XGC	[0.727793,0.135968,-0.01624]
205 XGC	[0.63866,0.195359,0.006776]
206 XGC	[0.551002,0.215805,0.053745]
207 XGC	[0.477222,0.180743,0.036178]
208 XGC	[0.424885,0.156082,0.007765]
209 XGC	[0.394646,0.113659,0.002268]
210 XGC	[0.798207,0.090023,-0.022364]
211 XGC	[0.729766,0.13496,-0.022829]
212 XGC	[0.665783,0.179,-0.015081]
213 XGC	[0.605926,0.222431,0.004685]
214 XGC	[0.573097,0.229924,0.007305]
215 XGC	[0.512801,0.198853,0.001985]
216 XGC	[0.416045,0.150374,-0.001251]
2036 XGC	[0.851467,0.058918,-0.017585]
2037 XGC	[0.778985,0.102331,-0.023118]
2038 XGC	[0.691738,0.16276,-0.022365]
2039 XGC	[0.634212,0.20539,-0.010818]
2040 XGC	[0.580702,0.234196,0.030967]
2041 XGC	[0.483665,0.171903,0.012107]
2042 XGC	[0.395795,0.109888,0.004052]
7422 XGC	[0.8912,0.041312,-3e-05]
7423 XGC	[0.679986,0.160805,0.00882]
7424 XGC	[0.642807,0.197036,-0.002645]
7425 XGC	[0.530776,0.191644,0.017351]
7426 XGC	[0.477407,0.184234,0.030511]
7427 XGC	[0.448013,0.164984,0.045592]
7428 XGC	[0.390114,0.101339,0.004307]
7632 XGC	[0.872282,0.014052,-0.008847]
7633 XGC	[0.765227,0.041161,-0.001724]
7634 XGC	[0.637735,0.130866,-0.005554]
7635 XGC	[0.580174,0.194396,0.013624]
7636 XGC	[0.538252,0.202475,0.029933]
7637 XGC	[0.470607,0.137434,0.01211]
7638 XGC	[0.431468,0.116261,0.008574]
217 XGC	[0.848608,0.053173,-0.025744]
218 XGC	[0.695371,0.144068,-0.027972]
219 XGC	[0.586199,0.243656,-0.00844]
Rubine Red XGC	[0.567835,0.232122,0.022381]
220 XGC	[0.486131,0.192343,0.004273]
221 XGC	[0.453974,0.174646,0.001777]
222 XGC	[0.38575,0.14099,-0.01623]
7639 XGC	[0.610966,0.044707,-0.001907]
7640 XGC	[0.51998,0.112645,0.00185]
7641 XGC	[0.4734,0.138221,0.004959]
7642 XGC	[0.422575,0.108624,-0.010524]
7643 XGC	[0.415189,0.094175,-0.012946]
7644 XGC	[0.391788,0.07853,-0.010185]
7645 XGC	[0.37665,0.06922,-0.008765]
223 XGC	[0.778194,0.095477,-0.031394]
224 XGC	[0.699832,0.139587,-0.034288]
225 XGC	[0.604165,0.204043,-0.029054]
226 XGC	[0.578973,0.237152,-0.00571]
227 XGC	[0.490436,0.199725,-0.017012]
228 XGC	[0.427199,0.169034,-0.02521]
229 XGC	[0.364396,0.113892,-0.018274]
230 XGC	[0.816926,0.075405,-0.02641]
231 XGC	[0.724254,0.124403,-0.032282]
232 XGC	[0.643027,0.171705,-0.031733]
Rhodamine Red XGC	[0.592201,0.236957,-0.016652]
233 XGC	[0.541495,0.222406,-0.032086]
234 XGC	[0.484424,0.194009,-0.035018]
235 XGC	[0.42578,0.161214,-0.029567]
670 XGC	[0.908098,0.028608,-0.017761]
671 XGC	[0.849536,0.05289,-0.025929]
672 XGC	[0.792214,0.076746,-0.031832]
673 XGC	[0.733816,0.105444,-0.034973]
674 XGC	[0.632833,0.156317,-0.038642]
675 XGC	[0.536836,0.192765,-0.031404]
676 XGC	[0.465685,0.177337,-0.007846]
2043 XGC	[0.86834,0.050623,-0.009345]
2044 XGC	[0.77921,0.102439,-0.022292]
2045 XGC	[0.710563,0.148305,-0.02183]
2046 XGC	[0.648462,0.158386,-0.02143]
2047 XGC	[0.546115,0.132189,-0.019212]
2048 XGC	[0.487677,0.135014,-0.010514]
2049 XGC	[0.437835,0.12232,-0.001628]
677 XGC	[0.903666,0.031727,-0.018853]
678 XGC	[0.876847,0.033703,-0.024357]
679 XGC	[0.847437,0.04183,-0.028374]
680 XGC	[0.746008,0.072412,-0.033737]
681 XGC	[0.629931,0.103509,-0.037379]
682 XGC	[0.540331,0.126968,-0.035092]
683 XGC	[0.429007,0.132532,-0.025508]
2050 XGC	[0.909115,0.028134,-0.018425]
2051 XGC	[0.857004,0.032891,-0.017557]
2052 XGC	[0.76781,0.051854,-0.018223]
2053 XGC	[0.683548,0.067171,-0.026189]
2054 XGC	[0.625757,0.061692,-0.023741]
2055 XGC	[0.5682,0.069582,-0.02404]
2056 XGC	[0.50112,0.079518,-0.022695]
684 XGC	[0.880595,0.034115,-0.017779]
685 XGC	[0.843861,0.044168,-0.018128]
686 XGC	[0.789656,0.05837,-0.018596]
687 XGC	[0.719409,0.072186,-0.025842]
688 XGC	[0.624768,0.0896,-0.027174]
689 XGC	[0.505516,0.106188,-0.024602]
690 XGC	[0.379414,0.103844,-0.013971]
510 XGC	[0.86358,0.047753,-0.006496]
509 XGC	[0.841586,0.059976,-0.007372]
508 XGC	[0.825816,0.068551,-0.006059]
507 XGC	[0.767716,0.077359,-0.011202]
506 XGC	[0.458497,0.106899,-0.001888]
505 XGC	[0.404976,0.0919,0.001761]
504 XGC	[0.357905,0.065289,0.004758]
7429 XGC	[0.858943,0.046069,-0.019077]
7430 XGC	[0.810072,0.062206,-0.020254]
7431 XGC	[0.700171,0.102483,-0.022172]
7432 XGC	[0.600425,0.134656,-0.014592]
7433 XGC	[0.512421,0.163448,-0.002259]
7434 XGC	[0.480924,0.155069,-0.000783]
7435 XGC	[0.443082,0.148053,-0.012285]
691 XGC	[0.891855,0.030475,-0.000452]
692 XGC	[0.846304,0.043809,0.001726]
693 XGC	[0.785043,0.061951,0.002586]
694 XGC	[0.709213,0.07668,0.002916]
695 XGC	[0.63638,0.095675,0.004434]
696 XGC	[0.52314,0.104497,0.010036]
697 XGC	[0.487246,0.099166,0.013758]
496 XGC	[0.874557,0.048627,-0.00511]
495 XGC	[0.853284,0.060479,-0.003881]
494 XGC	[0.812062,0.073942,0.001939]
493 XGC	[0.739804,0.102432,0.003966]
492 XGC	[0.479107,0.111914,0.02782]
491 XGC	[0.445463,0.091005,0.01984]
490 XGC	[0.367986,0.066081,0.01376]
503 XGC	[0.879417,0.036475,0.003023]
502 XGC	[0.853745,0.046292,-0.002381]
501 XGC	[0.792928,0.060065,0.000991]
500 XGC	[0.712719,0.07151,0.004528]
499 XGC	[0.461163,0.061876,0.022956]
498 XGC	[0.417416,0.053319,0.017309]
497 XGC	[0.359473,0.040298,0.012149]
5035 XGC	[0.857596,0.032305,0.000869]
5025 XGC	[0.835921,0.040557,-0.001381]
5015 XGC	[0.769393,0.049349,0.002013]
5005 XGC	[0.659325,0.060907,0.00459]
4995 XGC	[0.582698,0.069053,0.00688]
4985 XGC	[0.496085,0.071933,0.00974]
4975 XGC	[0.287079,0.048609,0.013181]
236 XGC	[0.780519,0.080213,-0.036078]
237 XGC	[0.738908,0.102002,-0.03838]
238 XGC	[0.660446,0.141648,-0.040059]
239 XGC	[0.623615,0.160992,-0.038747]
240 XGC	[0.569976,0.174013,-0.044594]
241 XGC	[0.521815,0.18539,-0.050337]
242 XGC	[0.440065,0.156756,-0.040792]
2057 XGC	[0.749672,0.083453,-0.03601]
2058 XGC	[0.707724,0.068141,-0.038097]
2059 XGC	[0.685442,0.080448,-0.032366]
2060 XGC	[0.66564,0.127665,-0.042628]
2061 XGC	[0.595179,0.129504,-0.035748]
2062 XGC	[0.584645,0.159136,-0.047226]
2063 XGC	[0.537185,0.166626,-0.043995]
2365 XGC	[0.83415,0.055345,-0.029635]
2375 XGC	[0.712633,0.101789,-0.041519]
2385 XGC	[0.618466,0.153209,-0.04139]
2395 XGC	[0.563447,0.177968,-0.044775]
2405 XGC	[0.499703,0.208135,-0.043861]
2415 XGC	[0.469913,0.197686,-0.054389]
2425 XGC	[0.429399,0.175819,-0.053851]
243 XGC	[0.829075,0.054809,-0.033815]
244 XGC	[0.759646,0.076409,-0.045145]
245 XGC	[0.708879,0.09694,-0.051271]
246 XGC	[0.566845,0.157824,-0.059339]
247 XGC	[0.529635,0.166026,-0.062326]
248 XGC	[0.492281,0.171026,-0.070668]
249 XGC	[0.445242,0.143307,-0.06209]
7646 XGC	[0.647066,0.072975,-0.019164]
7647 XGC	[0.552086,0.156056,-0.026641]
7648 XGC	[0.481024,0.182097,-0.032086]
7649 XGC	[0.444662,0.16856,-0.035568]
7650 XGC	[0.4058,0.130216,-0.034643]
7651 XGC	[0.41008,0.104256,-0.039861]
7652 XGC	[0.386503,0.090188,-0.034123]
250 XGC	[0.828899,0.050943,-0.033572]
251 XGC	[0.772395,0.06555,-0.043344]
252 XGC	[0.669623,0.094702,-0.058447]
Purple XGC	[0.571196,0.130675,-0.068629]
253 XGC	[0.538271,0.13825,-0.072728]
254 XGC	[0.511945,0.142087,-0.077684]
255 XGC	[0.437992,0.125311,-0.066079]
2064 XGC	[0.782516,0.068512,-0.038812]
2065 XGC	[0.797386,0.057771,-0.040361]
2066 XGC	[0.736677,0.077799,-0.048594]
2067 XGC	[0.65831,0.09946,-0.061372]
2068 XGC	[0.59205,0.117541,-0.072837]
2069 XGC	[0.548187,0.13003,-0.079055]
2070 XGC	[0.492685,0.142183,-0.087791]
517 XGC	[0.865424,0.045816,-0.026302]
516 XGC	[0.845162,0.048282,-0.032142]
515 XGC	[0.800444,0.064731,-0.038558]
514 XGC	[0.723443,0.085813,-0.050195]
513 XGC	[0.497371,0.142327,-0.084215]
512 XGC	[0.466717,0.124354,-0.065001]
511 XGC	[0.381002,0.079892,-0.030787]
2351 XGC	[0.6914,0.090596,-0.053809]
2352 XGC	[0.642847,0.115778,-0.056491]
2353 XGC	[0.605457,0.142854,-0.049997]
2354 XGC	[0.5471,0.107497,-0.060703]
2355 XGC	[0.452202,0.16897,-0.073637]
2356 XGC	[0.391284,0.16133,-0.063928]
2357 XGC	[0.348294,0.126446,-0.022477]
7653 XGC	[0.677666,0.020164,-0.021533]
7654 XGC	[0.675102,0.056188,-0.035998]
7655 XGC	[0.608245,0.106868,-0.052241]
7656 XGC	[0.528343,0.128128,-0.056281]
7657 XGC	[0.443832,0.097484,-0.044037]
7658 XGC	[0.448198,0.078462,-0.035795]
7659 XGC	[0.427156,0.05257,-0.024937]
5175 XGC	[0.870862,0.01942,-0.015398]
5165 XGC	[0.858902,0.022644,-0.015744]
5155 XGC	[0.779872,0.037504,-0.024592]
5145 XGC	[0.656152,0.050293,-0.028232]
5135 XGC	[0.543633,0.058504,-0.02952]
5125 XGC	[0.437317,0.069116,-0.028947]
5115 XGC	[0.367254,0.061773,-0.021053]
5245 XGC	[0.883264,0.015483,-0.015101]
5235 XGC	[0.839702,0.021427,-0.015388]
5225 XGC	[0.79701,0.027454,-0.015677]
5215 XGC	[0.715379,0.039346,-0.023707]
5205 XGC	[0.554224,0.046726,-0.023518]
5195 XGC	[0.445611,0.045109,-0.020201]
5185 XGC	[0.364698,0.035275,-0.016568]
524 XGC	[0.854896,0.024481,-0.030488]
523 XGC	[0.802407,0.034918,-0.03904]
522 XGC	[0.744111,0.046442,-0.052275]
521 XGC	[0.666402,0.06308,-0.06253]
520 XGC	[0.433769,0.079977,-0.063882]
519 XGC	[0.409027,0.061242,-0.04958]
518 XGC	[0.385943,0.040347,-0.027551]
7436 XGC	[0.906722,0.023556,-0.021705]
7437 XGC	[0.814647,0.04446,-0.04048]
7438 XGC	[0.778337,0.061446,-0.042168]
7439 XGC	[0.708516,0.06037,-0.057366]
7440 XGC	[0.66782,0.066405,-0.051056]
7441 XGC	[0.625588,0.082034,-0.087484]
7442 XGC	[0.56132,0.097016,-0.104197]
2562 XGC	[0.795453,0.050918,-0.046154]
2572 XGC	[0.732023,0.065734,-0.058822]
2582 XGC	[0.612716,0.095759,-0.081631]
2592 XGC	[0.529019,0.116177,-0.098273]
2602 XGC	[0.481569,0.130569,-0.102473]
2612 XGC	[0.452562,0.132441,-0.096897]
2622 XGC	[0.409087,0.098722,-0.057316]
531 XGC	[0.864167,0.029597,-0.033709]
530 XGC	[0.827001,0.038395,-0.041904]
529 XGC	[0.777262,0.05005,-0.052666]
528 XGC	[0.687189,0.068121,-0.07371]
527 XGC	[0.500931,0.106662,-0.1202]
526 XGC	[0.453233,0.11301,-0.108689]
525 XGC	[0.364937,0.085804,-0.064821]
256 XGC	[0.82648,0.037463,-0.04209]
257 XGC	[0.76194,0.055754,-0.052579]
258 XGC	[0.546381,0.112292,-0.089912]
259 XGC	[0.4234,0.122483,-0.088118]
260 XGC	[0.404955,0.103077,-0.067119]
261 XGC	[0.385241,0.088417,-0.05766]
262 XGC	[0.367065,0.068202,-0.038525]
